assignment_id,SLS,nama_usaha_bang,jenis_prelist,ada_bang_usaha_label,link_fasih
7a0ace9e-5eb7-409f-9be4-2bb9f86533a1,71030800080001,USAHA KUE BASAH (JULTJE KANSIL),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/7a0ace9e-5eb7-409f-9be4-2bb9f86533a1
9dd87b38-b51b-4a30-966c-5254c72bb576,71030700060004,TAS DAN DOMPET SYANEKE PONTOH,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/9dd87b38-b51b-4a30-966c-5254c72bb576
a1096424-393f-4dce-a9bf-b0ce4f6ffcd1,71030400070001,HASLI SALAPALI,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/a1096424-393f-4dce-a9bf-b0ce4f6ffcd1
d3c37d18-05c2-4c80-add7-2c15a50fa9d8,71030600140003,JUAL PAKAIAN (SUPRI SUHERNI IBRAHIM),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/d3c37d18-05c2-4c80-add7-2c15a50fa9d8
35d2aa23-c491-42e6-beb1-6f703c766d2a,71030910030001,KIOS SEMBAKO (JULIANI) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/35d2aa23-c491-42e6-beb1-6f703c766d2a
65eacdc5-84ca-4dc0-a544-eddf9d04a10e,71030900070009,MAJU BERSAMA CV,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/65eacdc5-84ca-4dc0-a544-eddf9d04a10e
06cdd99d-d04c-414d-ae58-f675c6d0ca7d,71030600140004,INDUSTRI KUE (REKLIN TEMPONGBUKA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/06cdd99d-d04c-414d-ae58-f675c6d0ca7d
09a2340c-5e9e-41d8-84f1-b5501f8ea5b0,71030400150004,PENJUAL BENSIN ENCERAN (SAMBOLANGI) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/09a2340c-5e9e-41d8-84f1-b5501f8ea5b0
0cf23e38-d7b0-4d99-a4de-1d202b481954,71030910020001,KULI BAGASI (BERKI),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/0cf23e38-d7b0-4d99-a4de-1d202b481954
0d7e0527-09ae-4365-9cb0-9875c3f85b6b,71031000100002,INDUSTRI PENGOLAHAN KOPRA (MAHMUD),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/0d7e0527-09ae-4365-9cb0-9875c3f85b6b
134e6dff-916b-4f9d-80f3-c3dccda8c83b,71030500020001,PANGKALAN (HILTJE),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/134e6dff-916b-4f9d-80f3-c3dccda8c83b
19b9c9d0-e93a-43ab-80f5-8128968f2348,71030910080009,OJEK MOTOR (FANDY KAIRUPAN),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/19b9c9d0-e93a-43ab-80f5-8128968f2348
32b03ddf-4bbe-4230-9a25-4243d875482c,71030910040001,MUKSIM SALIPATI,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/32b03ddf-4bbe-4230-9a25-4243d875482c
352ca003-c98c-4f75-9e26-53d9c2a22919,71031000090004,FOTOCOPY (WAHYUNI),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/352ca003-c98c-4f75-9e26-53d9c2a22919
38cf3c23-067f-401c-a1f1-e38ec23e75c5,71030400110006,OJEK MOTOR (OKTA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/38cf3c23-067f-401c-a1f1-e38ec23e75c5
3b9a56a2-fe19-41e0-97bf-a3c5895190be,71030910050008,USAHA JUALAN CABO YOLIVIA PUKOLIWUTANG,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/3b9a56a2-fe19-41e0-97bf-a3c5895190be
40c4b736-1d71-49d3-8cc6-a232e18efd54,71031100010001,JUAL BELI PALA (SANDRA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/40c4b736-1d71-49d3-8cc6-a232e18efd54
40fbd6e6-dbb9-4169-ac9f-ce320443060f,71030500050002,KIOS SEMBAKO (NONI),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/40fbd6e6-dbb9-4169-ac9f-ce320443060f
4d349d74-5fdc-440a-a919-b4f2e8fa3f47,71030900100003,,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/4d349d74-5fdc-440a-a919-b4f2e8fa3f47
725eb221-0d8a-4fad-a26e-2329c9585389,71031000230001,TOKO SEMBAKO (MEYKE),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/725eb221-0d8a-4fad-a26e-2329c9585389
7674424f-2b3f-4bdb-aafd-d3e09de3fbea,71031000280001,PEDAGANG ECERAN PUPUK (MAHDUR),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/7674424f-2b3f-4bdb-aafd-d3e09de3fbea
783b86dc-63eb-4508-b366-8a445c81585f,71031010042004,DUMMY,dummy,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/783b86dc-63eb-4508-b366-8a445c81585f
8bee098f-98da-465a-bfb4-54438c9c015a,71030910070007,KUE BASAH (ANITJE MAKAPEDUA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/8bee098f-98da-465a-bfb4-54438c9c015a
96b40c72-1677-4728-bb8f-5afce91189e2,71030910080005,PENJAHIT (MARIUS),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/96b40c72-1677-4728-bb8f-5afce91189e2
96e80ec4-ae1c-43ab-91dc-e79844b79257,71030400100003,MEMBUAT KUE LAPIS (MARIANA MENAUNG) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/96e80ec4-ae1c-43ab-91dc-e79844b79257
9827cc2b-732f-4a86-a762-44a6894eabb8,71030600090001,WARUNG SEMBAKO (OLHA SASAMBE) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/9827cc2b-732f-4a86-a762-44a6894eabb8
af1ae39c-b4dc-44c6-a75a-7f6ff3c56017,71030910030002,"ANDIARTA MUKZIZAT, PT (ABDUL KARIM KAMPI) ",UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/af1ae39c-b4dc-44c6-a75a-7f6ff3c56017
b854faf3-6913-4bde-9442-af4bb63f7a1f,71030800142001,DUMMY,dummy,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/b854faf3-6913-4bde-9442-af4bb63f7a1f
b923762e-6f13-4576-9989-ecf07ae161d0,71030910050007,INDUSTRI KUE BASAH (HILCE),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/b923762e-6f13-4576-9989-ecf07ae161d0
bab81292-a7c0-4634-99c1-abc028e7e87e,71030600160002,WARUNG SEMBAKO (ADELA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/bab81292-a7c0-4634-99c1-abc028e7e87e
be3649c0-586b-4d1d-ad2f-98f99a697758,71030910050007,WARUNG MAKAN (PATRICIA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/be3649c0-586b-4d1d-ad2f-98f99a697758
c0411615-fef2-4eb5-9db5-14ae64915539,71030500110001,TRANSPORTASI MOTOR (HESKIA LUMAPE),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/c0411615-fef2-4eb5-9db5-14ae64915539
cabe928d-e56a-4823-b137-86ebc685a21a,71030400080001,PERDAGANGAN HASIL PERTANIAN PINTJE BONGKITANG ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/cabe928d-e56a-4823-b137-86ebc685a21a
cd647b6c-ae58-4e92-b1ae-21bd888282d6,71030400120001,GMIST SESAWI KALUWATU ,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/cd647b6c-ae58-4e92-b1ae-21bd888282d6
da9a3054-8a7c-4971-8856-e0d572d8f509,71030900080008,SEKERTARIAT PARTAI SOLIDARITAS INDONESIA,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/da9a3054-8a7c-4971-8856-e0d572d8f509
ee1a4962-e2a8-4ec1-a6f1-bb1dc189e7ab,71031000130001,JUALAN BAHAN BAKAR MINYAK,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/ee1a4962-e2a8-4ec1-a6f1-bb1dc189e7ab
f4a28401-0a32-42d3-a818-0c77636a703f,71030500070005,PEMBUATAN FURNITUR (MARNES PINORAENG),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/f4a28401-0a32-42d3-a818-0c77636a703f
57823f5b-b491-4dcc-9f5c-f514f54426ad,71031000230003,USAHA JUAL AKSESORIS (RAHMAWATI TAHUMIL),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/57823f5b-b491-4dcc-9f5c-f514f54426ad
6e3b3fd5-d85f-4d65-a83e-bc2f6ee2b597,71030910050007,SAKAENG SOLATA CV (STENLY CICERO TAKARENDEHANG),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/6e3b3fd5-d85f-4d65-a83e-bc2f6ee2b597
7509b289-7267-4502-9746-a604a444dfec,71030910050006,TK BHAYANGKARI TAHUNA (NITA DHANA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/7509b289-7267-4502-9746-a604a444dfec
75f447cc-abc8-4e06-aab9-9cb91aff974d,71031100020002,BENGKEL ( WINGSI),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/75f447cc-abc8-4e06-aab9-9cb91aff974d
77c50f4f-8cd6-4467-8245-2b19ae4c90f3,71030910080005,POP ICE (WITJE H MEDELLU),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/77c50f4f-8cd6-4467-8245-2b19ae4c90f3
8affc0ec-4c39-44f3-ab63-2a8f32a5f80e,71030800110002,KIOS SEMBAKO (AGUSTAVIANUS MANAHIUNG) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/8affc0ec-4c39-44f3-ab63-2a8f32a5f80e
9fbff164-c4c5-430f-944c-2bbc106af1a6,71030700050002,WARUNG SEMBAKO HANNY DAMAR,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/9fbff164-c4c5-430f-944c-2bbc106af1a6
a0ddd3ab-2d56-4a45-8caa-0b425ce87f0e,71030600150002,GSPDI FILADELFIA BENTUNG,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/a0ddd3ab-2d56-4a45-8caa-0b425ce87f0e
c5ac3ea6-820f-4fab-86c8-1afb845bf638,71030900090001,SLB KASIH BUNDA GMIST,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/c5ac3ea6-820f-4fab-86c8-1afb845bf638
d86d61ec-e03f-489d-8ca1-d01ac85686c4,71030900110006,RIJAL NURDIN,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/d86d61ec-e03f-489d-8ca1-d01ac85686c4
f2be1c68-7136-4f7a-81bf-ae37ec8ef8da,71031000260003,KIOS SURIYATI DEBORA TARIMAKASE,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/f2be1c68-7136-4f7a-81bf-ae37ec8ef8da
f5531c61-b59a-4552-9f4a-8bd76b33494b,71031000240002,OJEK MOTOR (SUWARNO) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/f5531c61-b59a-4552-9f4a-8bd76b33494b
052bcd3e-a246-4d1a-be60-3b74c389a67b,71030500110001,PENJUAL AKSESORIS (JASMIN MOLI),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/052bcd3e-a246-4d1a-be60-3b74c389a67b
0d5f4a23-9a3d-4942-98c1-5b9ac37906ba,71030600160001,WARUNG SEMBAKO (ROBIN),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/0d5f4a23-9a3d-4942-98c1-5b9ac37906ba
3b40cc4d-f4b5-4d87-a123-5eed8ad54bcf,71030600140002,JUAL HASIL PERTANIAN (MARTENSI LOMBONGTARI),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/3b40cc4d-f4b5-4d87-a123-5eed8ad54bcf
656e9a24-aabe-4d9f-9588-3be73c46ba62,71030700050003,TK SENGKANAUNG(NOVI),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/656e9a24-aabe-4d9f-9588-3be73c46ba62
9cb0a507-eac3-4838-921c-312231715c01,71030700030002,KOPRA YANCE SIRAP,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/9cb0a507-eac3-4838-921c-312231715c01
a60bfc18-cccc-4937-8db4-2f108e5305fa,71030400100001,STEIN SAMURINE,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/a60bfc18-cccc-4937-8db4-2f108e5305fa
dde524b4-fc50-4d82-8928-7633102c8ff2,71030910020004,KANTOR KARANTINA PERTANIAN TAHUNA,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/dde524b4-fc50-4d82-8928-7633102c8ff2
fba399dd-9e8e-432d-ab93-5421ef8e00e1,71031000080002,TEMPAT PEMBUATAN KOPRA,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/fba399dd-9e8e-432d-ab93-5421ef8e00e1
02dcaaa6-78a0-4027-9862-a8b9e2fd0ab4,71030500090002,MEBEL SEHATI (RISPEN),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/02dcaaa6-78a0-4027-9862-a8b9e2fd0ab4
08f35b82-50b9-4136-a621-cf3630bcc2eb,71030900080008,WB JES FOOD AND DRINK ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/08f35b82-50b9-4136-a621-cf3630bcc2eb
17624593-3dfb-42de-a3f9-e31710e7b6a4,71030500110001,FANTASTIC MOTOR (ADRIAN BARAHAMA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/17624593-3dfb-42de-a3f9-e31710e7b6a4
2410f39c-f330-4f20-b34b-85a1ddb5b1db,71031000020002,SD GMIST MAHANAIN TAROLANG,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/2410f39c-f330-4f20-b34b-85a1ddb5b1db
250142c7-56c1-4ae6-abea-b6c366033209,71031000240003,INDUSTRI KOPRA (AYUB) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/250142c7-56c1-4ae6-abea-b6c366033209
4632e17f-3225-43a9-a120-8259a3ec1e3c,71031010042002,DUMMY,dummy,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/4632e17f-3225-43a9-a120-8259a3ec1e3c
4656e9b4-ae8c-4007-98a4-15c26016e874,71030910080002,WELTJE PALATANGARA (WELTJE PALATANGARA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/4656e9b4-ae8c-4007-98a4-15c26016e874
51d7f048-59eb-41a9-abaf-95dc423cae55,71030910030007,KOSAN (JUNEIDI DIAMANIS ),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/51d7f048-59eb-41a9-abaf-95dc423cae55
54da21a1-771c-460f-a856-5b88be33434c,71030800060002,PERTALITE ECERAN (FERYDIANA MANEKING),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/54da21a1-771c-460f-a856-5b88be33434c
55434e22-57bb-4c64-a561-98c20feedf09,71031000040002,TOKO SEMBAKO (SITI),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/55434e22-57bb-4c64-a561-98c20feedf09
59d969ae-fff3-4f02-82a2-2a818be2b82a,71030910050010,JEDIPSON PAMIKIRANG,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/59d969ae-fff3-4f02-82a2-2a818be2b82a
70d58812-22e7-4365-8064-0df8cf9ddcbb,71030620010007,WARUNG SEMBAKO ALINCE,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/70d58812-22e7-4365-8064-0df8cf9ddcbb
74167fbd-512b-48f0-96b5-1d3a7cebd333,71030500090002,JAHIT PAKAIAN (TRISLANE VERA DUMAT) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/74167fbd-512b-48f0-96b5-1d3a7cebd333
7644b76e-6900-4abd-bb61-2a02ded5a48c,71030900080001,KIOS BINTANG KECIL (MARTHIN SALAMISI),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/7644b76e-6900-4abd-bb61-2a02ded5a48c
79d41013-1149-4fa5-aa99-962fe171ec30,71030610010001,TK TORSINA LEHUPU,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/79d41013-1149-4fa5-aa99-962fe171ec30
7a458899-6baf-48d1-9dc9-c83316cc9e15,71030500150003,BALAI KAMPUNG MENGGAWA 2,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/7a458899-6baf-48d1-9dc9-c83316cc9e15
7f621d43-94e0-4c81-8d24-44d6fc9b717b,71031100020001,PENGELOLAAN KOPRA (TOMTILER),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/7f621d43-94e0-4c81-8d24-44d6fc9b717b
91e17d41-6ae4-4146-8a07-3ccda54fd209,71030500080003,KANDANG BABI,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/91e17d41-6ae4-4146-8a07-3ccda54fd209
98cc9beb-d8d6-44cf-83ba-f8f71fdc7d60,71030500090001,ANGKUTAN BENTOR (RUSTAM) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/98cc9beb-d8d6-44cf-83ba-f8f71fdc7d60
9e62ee78-30b5-42c4-9a29-195fddaa2fe1,71030500060002,LOS KUE ROTI (APRIANI MELONGKADE) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/9e62ee78-30b5-42c4-9a29-195fddaa2fe1
ab7952f3-9f1d-481a-88c9-05dd2137c43f,71030500060002,PERTALITE ECERAN (ASNA KAPAI) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/ab7952f3-9f1d-481a-88c9-05dd2137c43f
b68b40d9-89f6-41f5-8144-ede4ab3d052d,71030500050003,ES SERUT (OSTE),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/b68b40d9-89f6-41f5-8144-ede4ab3d052d
bf620ccd-4ad2-49d7-8861-4f56b4b9acbb,71030700070001,SD NEGERI MIULU,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/bf620ccd-4ad2-49d7-8861-4f56b4b9acbb
c62c6048-cc93-4972-9866-5bceae75c6e2,71030600140004,PANGKAS RAMBUT (OKTAVIA LAMBANAUNG),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/c62c6048-cc93-4972-9866-5bceae75c6e2
c6e1e720-3885-4d81-ae64-b1a7460a33f8,71030800062001,DUMMY,dummy,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/c6e1e720-3885-4d81-ae64-b1a7460a33f8
c96f8df0-7101-4b12-8b7c-4c08ab624acc,71030410040003,RUMAH MESIN PEMBANGKIT LISTRIK,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/c96f8df0-7101-4b12-8b7c-4c08ab624acc
cbd5e7a8-138c-449f-a762-af1f3846fc9b,71031000240003,RUMAH MAKAN (DONI TAMBOTO) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/cbd5e7a8-138c-449f-a762-af1f3846fc9b
cd644236-5418-4b5f-b64e-06f831c24ab8,71030400110002,REPARASI (WEMPRIT),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/cd644236-5418-4b5f-b64e-06f831c24ab8
d349de13-c762-4e30-a1e1-d357514f2f71,71030900070003,RUMAH MAKAN MALIOBORO (ERWIN),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/d349de13-c762-4e30-a1e1-d357514f2f71
e080a334-587a-4467-a465-122f9f22bc96,71030500090003,TEMPAT KOST (RINI KAMPONG),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/e080a334-587a-4467-a465-122f9f22bc96
e1633958-cafb-4a41-9fec-45260528187e,71031100050003,WARUNG KELONTONG (ANISTA MANDAK),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/e1633958-cafb-4a41-9fec-45260528187e
fed50e46-f899-48dd-ab25-71d8d6836fdb,71030600170003,WARUNG SEMBAKO (ANSIANA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/fed50e46-f899-48dd-ab25-71d8d6836fdb
07d50d38-8cb1-419a-bf17-a0bba8850956,71030700020004,PENJUAL IKAN SEGA (SILCE SILANGEN),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/07d50d38-8cb1-419a-bf17-a0bba8850956
378a3a0c-448a-4a49-ba3d-8d5b458035e7,71031000210001,WARUNG KELONTONG (ISKE) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/378a3a0c-448a-4a49-ba3d-8d5b458035e7
40668e20-1fee-4144-bd2d-c458b032b05f,71030900110009,BENSIN ECERAN (PENEKE MOCODOMPIS TIWA) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/40668e20-1fee-4144-bd2d-c458b032b05f
4154b4da-df21-41c2-9c00-4f6a4d043440,71030700160002,BUAH DAN SAYUR MINTJE KASIANG,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/4154b4da-df21-41c2-9c00-4f6a4d043440
53770c7c-62d4-4c7d-a98c-c8cae5a0af39,71030500130001,KIOS SEMBAKO (AKUNDAME TINTAMANIS),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/53770c7c-62d4-4c7d-a98c-c8cae5a0af39
5b5704d3-dcf9-445a-9dc4-13d3af8057d5,71030500110001,PENJUAL PULSA HP (JEIN KAMPONGMANIS),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/5b5704d3-dcf9-445a-9dc4-13d3af8057d5
6072f9fe-eb87-44c4-9c3b-c5d9c8e5c280,71030900070013,PENJUAL IKAN (HARTATI KASTILONG),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/6072f9fe-eb87-44c4-9c3b-c5d9c8e5c280
724ecb60-09ba-41d5-bd08-f9b0c9edf079,71030900070008,ZION (HESKIA TANDAJU),UB,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/724ecb60-09ba-41d5-bd08-f9b0c9edf079
93cb8b9c-196f-4d9e-ac6b-0b04126e3a44,71030910070009,SALON BRIDAL (MIAGHEY JUSTHITIO),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/93cb8b9c-196f-4d9e-ac6b-0b04126e3a44
ca81b424-7cf2-4441-82df-cf31628d2f72,71030910010004,KANTOR LURAH LESA,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/ca81b424-7cf2-4441-82df-cf31628d2f72
fe21e873-18db-4a04-8e0d-e502e7098ed3,71030700050003,BENGKEL MOBIL DAN MOTOR EDISON TADETE,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/fe21e873-18db-4a04-8e0d-e502e7098ed3
69d34e8d-9b98-4874-a1e5-7cc515e0ba5a,71030920050007,DEPOT AIR MINUM ISI ULANG (YOSTAM ABISLOM) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/69d34e8d-9b98-4874-a1e5-7cc515e0ba5a
a03b5210-1854-493b-95d7-08bb3d889f63,71030900110006,POP ICE(MERCY SRI WULANDARI MARKUS),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/a03b5210-1854-493b-95d7-08bb3d889f63
bdfd4cec-42d6-4f4a-a685-a3de340684ae,71031000140001,ANGKUTAN KOTA (GUSTAF),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/bdfd4cec-42d6-4f4a-a685-a3de340684ae
e2ffb6cd-badd-45aa-b3ea-d35c74b1cdf2,71030900140009,HEINDCE FEIN BUDIMAN,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/e2ffb6cd-badd-45aa-b3ea-d35c74b1cdf2
00a4188c-4676-447d-937e-a3df73a55410,71031000230001,WARUNG KLONTONG (SURATNA RABANA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/00a4188c-4676-447d-937e-a3df73a55410
09c0cfdb-d345-46a9-a9d5-26af94407e27,71030400100001,KOPERASI PGRI,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/09c0cfdb-d345-46a9-a9d5-26af94407e27
15c8cce6-11cf-4d14-aed4-d87a7bf5a7d4,71031020030002,KUE BASAH REPLIN SUBU,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/15c8cce6-11cf-4d14-aed4-d87a7bf5a7d4
283e453a-86c5-4c55-9c27-8cb5cd7c164b,71030500110001,"NUSA SEJAHTERA, CV",UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/283e453a-86c5-4c55-9c27-8cb5cd7c164b
2ee0b44d-63e9-45de-8c6a-049258c1a107,71030800050001,PASTORI GMIST PNIEL KAUHIS,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/2ee0b44d-63e9-45de-8c6a-049258c1a107
305a7f3c-43c9-4142-82fe-ad90ed69c747,71030800080003,KOS KOSAN (CHRISTOPORUS BIMBAHATI),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/305a7f3c-43c9-4142-82fe-ad90ed69c747
3c3bb200-6281-4e13-a662-33091bece6b2,71031000050003,SD MUHAMADIYAH petta,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/3c3bb200-6281-4e13-a662-33091bece6b2
